index,type,smiles
9461,CARBONYL,COCOc1ccc2cc(C=O)ccc2c1
9462,CARBONYL,CCOC(=O)[C@@H]1CCC(=O)C[C@@H]1C
9463,CARBONYL,CC(=O)O[C@H](CC[C@@H]1O[C@@H](CCCOCc2ccccc2)CC1=O)C[C@@H](C)CCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
9464,CARBONYL,COc1ccc(COCC[C@@H](C=O)O[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)cc1
9465,CARBONYL,CC(C)(C)[Si]1(C(C)(C)C)OC[C@H]2O[C@H]3C[C@@](C)(O[Si](C)(C)C)[C@H](CC=O)O[C@@H]3C[C@@H]2O1
9466,CARBONYL,COc1cc(CC/C=C(\C)CC[C@@H]2O[C@@]2(C)C=O)cc(OC)c1
9467,CARBONYL,COc1ccc(C(c2ccc(OC)c(OC)c2)[C@H](C)C=O)cc1OC
9468,CARBONYL,Cc1ccc(C=O)nc1
9469,CARBONYL,CO[C@]1(C)OC[C@H](C(C)=O)O[C@@]1(C)OC
9470,CARBONYL,COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2-c2ccc3c(c2)OCO3)cc1
9471,CARBONYL,O=C1CCc2cnc(OCc3ccccc3)cc21
9472,CARBONYL,CC(C)(C)OC(=O)N1CCC(=O)C[C@H]1C(=O)OCc1ccccc1
9473,YLIDE,COc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(OC)c1
9474,CARBONYL,O=Cc1ccc(Br)c(Br)c1
9475,CARBONYL,CN(C)C(=O)C[C@@H]1O[C@@](C)(CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)CC1=O
9476,YLIDE,C(c1csc2ccccc12)=P(c1ccccc1)(c1ccccc1)c1ccccc1
9477,CARBONYL,C#CCCC(=O)/C=C/CCC=O
9478,YLIDE,CN(CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1)Cc1ccccc1
9479,CARBONYL,CC1(C)C[C@]2(C)CC[C@]3(O)C(=O)CC[C@@H]1[C@H]23
9480,CARBONYL,COc1ccc(O)cc1C=O
9481,CARBONYL,CC1(C)OC[C@H](C=O)O1
9482,CARBONYL,COC1(c2ccccc2)CCN(S(=O)(=O)c2ccccc2)CC1=O
9483,CARBONYL,CC/C=C\C/C=C\CC=O
9484,CARBONYL,CC1=C[C@@H]2[C@@H](C=O)[C@H]3CC(=O)[C@@H]2[C@@H](C1)C3=O
9485,CARBONYL,CC[Si](CC)(CC)O[C@H](C=O)C/C=C\CCC(=O)OC
9486,CARBONYL,COC1(OC)CO[C@@H]2C(=O)CN(C(=O)OC(C)(C)C)[C@@H]21
9487,CARBONYL,COC(=O)c1cccc(C(=O)c2cc3c(cc2C)C(C)(C)CCC3(C)C)c1
9488,CARBONYL,CC[C@](C)(CC=O)CO[Si](C)(C)C(C)(C)C
9489,CARBONYL,O=Cc1ccc2cc3c(cc2n1)OCO3
9490,CARBONYL,O=Cc1ccc(N(c2ccccc2)c2ccc(Br)cc2)cc1
9491,CARBONYL,CCOC(=O)/C=C(\I)C=O
9492,CARBONYL,Nc1cc(Cl)ncc1C=O
9493,CARBONYL,CC(C)(C)[Si](C)(C)OCCOCC=O
9494,CARBONYL,CC(=O)CCc1ccccc1O
9495,CARBONYL,COc1ccc(-n2cc(C=O)nn2)cc1
9496,PHOSPHINE,CCP(CC)c1ccccc1
9497,CARBONYL,O=Cc1ccc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)cc1Cl
9498,CARBONYL,CC(=O)CC(F)(F)F
9499,YLIDE,COc1cc(C)cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
9500,CARBONYL,COc1ccc([C@@H]2OC[C@H]3O[C@@H](CCO[Si](c4ccccc4)(c4ccccc4)C(C)(C)C)[C@H](O[C@H]4C[C@H]5O[C@H]6C[C@@H](OCc7ccc8ccccc8c7)CCO[C@@H]6C[C@@H]5O[C@@H]4C=O)C/C=C\[C@@H]3O2)cc1
9501,CARBONYL,CCOC(=O)c1ccc(C=O)cc1
9502,CARBONYL,C[C@H](CCC#CCCCCCCOCc1ccccc1)CCC=O
9503,CARBONYL,COc1ccc(-c2nn3ccc(Br)cc3c2C=O)cc1
9504,CARBONYL,O=CC[C@H](NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1
9505,CARBONYL,O=CC1=C(Cl)C2CC2C1
9506,CARBONYL,C=CC[C@@H]1O[C@@H](CO[Si](C)(C)C(C)(C)C)CC1=O
9507,CARBONYL,COc1ccc(COC[C@@H](C=O)NC(=O)OC(C)(C)C)cc1
9508,CARBONYL,CC1=C2CC[C@@H](C)[C@H]2CC(=O)CC1
9509,CARBONYL,COc1ccc(C=O)cc1OC1CCCCO1
9510,YLIDE,Fc1ccc(Br)c(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
9511,CARBONYL,Cn1cc(-c2cccnc2)nc1C=O
9512,CARBONYL,CC/C(C=O)=C/[C@H](C)CCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
9513,CARBONYL,COc1cccc(CCCCCCCC=O)c1OC
9514,CARBONYL,O=CCCCBr
9515,CARBONYL,C/C(=C\C=O)OCCC#C[Si](C)(C)C
9516,CARBONYL,O=C[C@H]1O[C@H](Sc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1
9517,CARBONYL,CCN(CC)c1ccc(/C=C/c2ccc(C=O)cc2)cc1
9518,CARBONYL,CC(=O)OC/C=C(\C)CCC=O
9519,CARBONYL,C=CCC(C)(C)C=O
9520,CARBONYL,O=Cc1ccc2c(-c3cccc4ccccc34)c3ccccc3c(-c3cccc4ccccc34)c2c1
9521,CARBONYL,[N-]=[N+]=NCCC/C=C\CCCCC=O
9522,CARBONYL,O=C/C=C/CCc1ccccc1
9523,CARBONYL,CN(C)S(=O)(=O)c1ccccc1C=O
9524,YLIDE,CCC=CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
9525,CARBONYL,CC1(C)CC(=O)CCO1
9526,CARBONYL,CC[C@H](C=O)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
9527,CARBONYL,CO[C@H]1C[C@H]2[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C[C@]1(C)O
9528,CARBONYL,COc1ccc2c3ccccc3n(-c3ccc(N(c4ccc(C=O)cc4)c4ccc(-n5c6ccccc6c6ccc(OC)cc65)cc4)cc3)c2c1
9529,CARBONYL,O=Cc1ccccc1OCC(=O)O
9530,CARBONYL,Cc1ccc2c(c1)c(C=O)cn2C(=O)OC(C)(C)C
9531,CARBONYL,CC(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2cc(Br)ncc12
9532,CARBONYL,CC1(C)O[C@@H]2[C@@H](CO)OC(CC=O)[C@@H]2O1
9533,CARBONYL,O=C(c1ccc2ccccc2c1)C1CC1
9534,YLIDE,CC(C)(C)[Si](C)(C)OCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
9535,CARBONYL,O=CC1=C(C#Cc2ccc(Br)cc2)CCCC1
9536,CARBONYL,O=Cc1ccccc1OCc1ccccc1
9537,CARBONYL,CC(C)(C)OC(=O)N1CCC(O[Si](C)(C)C(C)(C)C)CC1C=O
9538,CARBONYL,CN1C(=O)C(=O)c2cc(Cl)ccc21
9539,CARBONYL,CCCCN(CCCCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)c1ccc(C=O)c(OCc2ccccc2)c1
9540,CARBONYL,CC(=O)c1ccc(O)cc1
9541,CARBONYL,CC1(C)COC2(C=C2c2ccccc2CCC=O)OC1
9542,CARBONYL,CC1(C)C(/C=C/C=O)C1C(=O)OCc1c(F)c(F)cc(F)c1F
9543,CARBONYL,CC(=O)c1ccccc1C(F)(F)F
9544,CARBONYL,CC(=O)O[C@H]1CC[C@@]2(C=O)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1
9545,CARBONYL,CO[C@@H]1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)C(=O)[C@H]1OCc1ccccc1
9546,CARBONYL,O=CC1CCN1Cc1ccccc1
9547,CARBONYL,CC(C)(O)[C@H](O)COc1ccc(C=O)cc1
9548,CARBONYL,O=C(c1ccccc1)c1cccc(-c2ccccn2)c1OCc1ccccc1
9549,CARBONYL,CC(C)(C)[Si](OCCCCCCCCOCC(COCCCCCCCCC=O)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)(c1ccccc1)c1ccccc1
9550,CARBONYL,C[C@@H]1CC[C@@H](C=O)CN1C(=O)OC(C)(C)C
9551,CARBONYL,COc1ccc(CO[C@](C)(CCCOCc2ccccc2)C[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)C=O)cc1
9552,CARBONYL,O=CCCCCOc1c(-c2ccccc2)cccc1-c1ccccc1
9553,CARBONYL,O=C(c1ccc(F)cc1)c1ccc(F)cc1
9554,CARBONYL,Cc1ccc2c(C=O)c[nH]c2c1
9555,CARBONYL,Cc1ccc2c(c1)C(=O)CC[C@H]2C
9556,CARBONYL,O=C1CCCc2nc(Br)sc21
9557,CARBONYL,C#CCN(CC=O)S(=O)(=O)c1ccc(C)cc1
9558,CARBONYL,CC/C=C\C/C=C\C[C@@H]1O[C@H]1/C=C/C=C/C=O
9559,CARBONYL,CC(=O)c1ccc(Br)s1
9560,YLIDE,CCCCC/C=C/CC(/C=C/C=C/C=P(c1ccccc1)(c1ccccc1)c1ccccc1)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
9561,CARBONYL,O=CC[C@@H]1[C@@H](C2OCCO2)[C@H](O)C[C@@H]1O
9562,CARBONYL,O=C1Nc2c(Br)cccc2C1=O
9563,CARBONYL,COCOc1cccc(OCOC)c1/C=C/C(C)=O
9564,CARBONYL,CC1(C)OC[C@@H]2O[C@@]3(C=O)OC(C)(C)O[C@H]3[C@@H]2O1
9565,CARBONYL,CN1C(=O)C(=O)c2cc(Br)ccc21
9566,CARBONYL,COc1ccc(C=O)c(O[Si](C)(C)C(C)(C)C)c1
9567,CARBONYL,O=Cc1nc(-c2cccc(F)c2)cs1
9568,CARBONYL,Cc1ccc(C(=O)O)c(C(=O)c2ccccc2)c1
9569,YLIDE,CCOC(=O)C(F)=P(c1ccccc1)(c1ccccc1)c1ccccc1
9570,CARBONYL,Cc1ccc(S(=O)[C@@]2(Cl)C[C@@]2(C)C=O)cc1
9571,CARBONYL,O=CCN1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1
9572,CARBONYL,CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2ccccc2)C(C=O)C1
9573,CARBONYL,CC(C)[C@@H](C=O)Nc1ccccc1NC(=O)OC(C)(C)C
9574,CARBONYL,CC1(C)O[C@@H]2[C@@H]([C@@H](C=O)O[Si](C)(C)C(C)(C)C)N(C(=O)OCc3ccccc3)C[C@@H]2O1
9575,CARBONYL,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(OCCCc5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314
9576,CARBONYL,C[Si](C)(C)C#CC(=O)CCC(=O)O
9577,CARBONYL,COc1ccc([N+](=O)[O-])c(C=O)c1
9578,CARBONYL,O=C(C(F)(F)Cl)C(F)(F)Cl
9579,CARBONYL,O=C[C@@H](F)[C@H]1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1
9580,CARBONYL,CC(C)(C)[Si](C)(C)OCCCCCCCCCC=O
9581,CARBONYL,O=C1c2ccccc2CCC1F
9582,CARBONYL,O=C1CCC(c2ccc(O)cc2)CC1
9583,YLIDE,C=CCCC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
9584,CARBONYL,C=C[C@@]1(C)OC(C)(C)O[C@@H]1CC(=O)C[C@@H]1CCOC(c2ccc(OC)cc2)O1
9585,CARBONYL,O=CC[C@H]1CCc2sc3ncnc(O[C@H]4CC[C@H](N5CCOCC5)CC4)c3c21
9586,CARBONYL,O=Cc1cncc(-c2nc(NCc3ccccc3)c3c(-c4ccccc4)ccn3n2)c1
9587,CARBONYL,C[C@@H](C=O)Oc1cc(C(F)(F)F)cc(C(F)(F)F)c1
9588,CARBONYL,CC(=O)c1ccc(C)cc1
9589,CARBONYL,CC(=O)c1cccs1
9590,CARBONYL,O=C(C1=CC2CCC1(c1ccccc1)CC2=O)c1ccccc1
9591,CARBONYL,COC(=O)/C=C/C1=C(C=O)CCc2cc(OC)c(OC)cc21
9592,CARBONYL,Cc1nccn1-c1ccc(-c2c(-c3ccc(C#N)cc3)csc2C=O)cc1
9593,CARBONYL,COC(=O)c1ccc(C=O)[nH]1
9594,CARBONYL,C[C@]12CCC3(C=C1CCC2=O)SCCS3
9595,CARBONYL,CC(C)(C)C(=O)c1cc2ccccc2cc1C#N
9596,CARBONYL,CCn1nc(C(=O)OC)cc1C=O
9597,CARBONYL,CCOC(=O)C1=Cc2cc(Cl)ccc2OCC1=O
9598,CARBONYL,CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC=O
9599,CARBONYL,O=CC1(c2cncc(Br)c2)CC1
9600,CARBONYL,C=CCOc1ccc(C=O)cc1C=C
9601,CARBONYL,CCCCC(=O)C(C)=O
9602,CARBONYL,O=CCCCCCCCCCCCC[C@@H]1CCOC(c2ccccc2)O1
9603,CARBONYL,COc1ccc(OC)c([C@@H]2CC(=O)[C@@H]3C=C4[C@@H](O[Si](C)(C)C(C)(C)C)CCC[C@@]42O3)c1
9604,CARBONYL,C#CCCC1(C)CCCCC1=O
9605,YLIDE,COc1cccc(C(=O)C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
9606,CARBONYL,O=C1CC[C@@H]2C=CC[C@H]12
9607,CARBONYL,O=Cc1cn2c(n1)-c1cccc(F)c1C2
9608,CARBONYL,O=C[C@@H]1O[C@@H]1[C@H]1O[C@@H](c2ccccc2)OC[C@@H]1O
9609,CARBONYL,O=Cc1ccc2c(c1)CCN2S(=O)(=O)c1ccccc1
9610,CARBONYL,COc1ccc(COCC[C@@H](/C=C(\C)C=O)OC)cc1
9611,CARBONYL,O=C(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
9612,CARBONYL,COc1ccc(COCC[C@@H](OC)[C@@H](C)[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C)C=O)cc1
9613,CARBONYL,CC(C)Oc1cc2ccccc2cc1C=O
9614,CARBONYL,COc1ccc(-c2csc(C=O)c2-c2ccc(C#N)cc2C)cc1
9615,CARBONYL,CCC#CCOc1c(C)cc(Cl)cc1C=O
9616,CARBONYL,O=Cc1ccc2c3c(ccc2c1)OC(c1ccccc1)(c1ccccc1)C=C3
9617,CARBONYL,COC(=O)C[C@]1(C)C[C@@](C)(C=O)OO1
9618,CARBONYL,CC(C)(C)OC(=O)N[C@@H](CC=O)C(=O)OC(C)(C)C
9619,CARBONYL,O=Cc1ccc(OCc2cccc(F)c2)cc1O
9620,CARBONYL,COc1ccccc1CCC=O
9621,CARBONYL,CCOC(=O)CCC(C)=O
9622,CARBONYL,COc1cc(C=O)c(Br)cc1O
9623,CARBONYL,Cc1ccc(C(=O)c2ccccc2C(=O)O)cc1
9624,CARBONYL,O=C[C@]1(Cc2ccccc2)CO1
9625,CARBONYL,O=Cc1ccc(Cl)cc1[N+](=O)[O-]
9626,CARBONYL,CN(C(=O)OC(C)(C)C)[C@H](C=O)Cc1ccc(OCc2ccccc2)cc1
9627,CARBONYL,COc1ccc(-c2ccc(Br)c(C=O)c2)cc1
9628,CARBONYL,CCc1ccc(Cl)c(C=O)c1
9629,CARBONYL,O=C1CCSCC1
9630,YLIDE,COC(=O)CCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
9631,CARBONYL,C=CC[C@@H](C=O)OCc1ccc(OC)cc1
9632,CARBONYL,O=Cc1nccn1Cc1ccccc1Br
9633,CARBONYL,O=Cc1ccc(O)cc1O
9634,CARBONYL,COc1cc(Cl)c(C=O)cc1OC
9635,CARBONYL,CC(C)(C)[Si](C)(C)O[C@H]1CC[C@]2(C)C(=O)CCC[C@H]12
9636,CARBONYL,COc1ccc(/C=C/C(C)=O)c(OC)c1
9637,CARBONYL,CC(=O)C1CC(CC=O)C1(C)C
9638,YLIDE,CC1(C)OC(=O)C(=P(c2ccccc2)(c2ccccc2)c2ccccc2)O1
9639,CARBONYL,COc1cc(C=O)cc(OC)c1O
9640,CARBONYL,CC(=O)C[C@@H]1[C@@H]2CCCC[C@H]1c1ccccc12
9641,CARBONYL,C[C@H]1C(=O)[C@]2(C)CC[C@H]1C2(C)C
9642,CARBONYL,CCC[C@@H](C[C@@H]1OC(C)(C)O[C@H]1C=O)OCc1ccc(OC)cc1
9643,CARBONYL,COC(=O)c1csc(C(=O)C2CCN(C(=O)OC(C)(C)C)CC2)c1C
9644,YLIDE,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1cc2cccc3ccc4cccc1c4c32
9645,YLIDE,CCOC(=O)C(Cc1c[nH]c2ccccc12)=P(c1ccccc1)(c1ccccc1)c1ccccc1
9646,CARBONYL,C#CCOc1c(Br)cccc1C=O
9647,CARBONYL,Cc1cc(C=O)cc([N+](=O)[O-])c1
9648,CARBONYL,C[C@]12CCC3(C[C@@H]1CCC2=O)OCCO3
9649,CARBONYL,CCCCC(=O)CCC(C)C
9650,CARBONYL,COc1cccc(C=O)c1OC
9651,CARBONYL,CC1(C)OB(/C=C/CCCC=O)OC1(C)C
9652,CARBONYL,CC(C)(C)[Si](C)(C)OCC(=O)c1ccc(Cl)c(F)c1
9653,CARBONYL,O=Cc1ccc(N2CCC(F)(F)C2)cc1F
9654,CARBONYL,C/C(C=O)=C\C[C@@H]1O[C@H](C)[C@H](NC(=O)/C=C/[C@H](C)OC(=O)N2CCOCC2)C[C@@H]1C
9655,YLIDE,CCOC(=O)CCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
9656,CARBONYL,O=Cc1cc(Cl)cc(-n2ccnc2)c1
9657,CARBONYL,CC(C)(C)OC(=O)Oc1cc(OC(=O)OC(C)(C)C)cc(-c2c(OC(=O)OC(C)(C)C)cc(C=O)cc2OC(=O)OC(C)(C)C)c1
9658,CARBONYL,C[C@H](CC=O)[C@H]1C(=O)C[C@H]2[C@@H]3C[C@@H](OCc4ccccc4)[C@H]4C[C@@H](OCc5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C
9659,CARBONYL,CC1(C)COC2(C=C2CCC/C=C/C=O)OC1
9660,CARBONYL,CCc1c(C=O)cccc1OC
9661,CARBONYL,CC1(C)COC(C2CCC(C3CCC(=O)CC3)CC2)OC1
9662,CARBONYL,O=C(c1ccccc1)C(F)(F)F
9663,CARBONYL,CC[C@H](C=O)[C@@H](O)/C(Cc1ccccc1)=N/OC(C)=O
9664,CARBONYL,O=C(c1ccccc1)c1cccc(Br)c1
9665,CARBONYL,C[C@H]1CCC[C@@H]2C[C@@]3(C[C@@]21C)C(=O)COC3=O
9666,CARBONYL,Cc1cc(C)cc(/C=C/C=O)c1
9667,CARBONYL,COc1ccc(C=O)c(C)c1Cl
9668,YLIDE,CCCCCCCCCC=CCC=CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
9669,CARBONYL,COCc1ccccc1C=O
9670,CARBONYL,CC1(C)Oc2ccc(Br)cc2C(=O)C12CC2
9671,CARBONYL,Cc1ccc(C)c(C(=O)c2ccccc2C(=O)O)c1
9672,CARBONYL,COC12CCC(C=O)(CC1)CC2
9673,CARBONYL,O=Cc1ccc2sc3ccccc3c2c1
9674,CARBONYL,CO[C@H]1C=C(O[Si](C)(C)C)CC[C@@]1(C#C[Si](C(C)C)(C(C)C)C(C)C)C=O
9675,CARBONYL,CC(C)=CCC/C(C)=C/CC[C@]1(C)O[C@H]1C=O
9676,CARBONYL,CC(C)(C)[Si](C)(C)OCCCC(=O)CCCC=O
9677,CARBONYL,CCOC(=O)N1CC(=O)C1
9678,YLIDE,CN(C)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
9679,CARBONYL,CC(C)[Si](OC(=O)c1ccc(Oc2ccc(C=O)cc2)cc1)(C(C)C)C(C)C
9680,CARBONYL,O=C/C=C/c1ccc[nH]1
9681,CARBONYL,COc1cc(/C=C/CCCC=O)cc(OC)c1OC
9682,CARBONYL,COCOc1cccc(OCOC)c1-c1c(C=O)cccc1OC
9683,YLIDE,C(c1cn(-c2ccccc2)c2ccccc12)=P(c1ccccc1)(c1ccccc1)c1ccccc1
9684,CARBONYL,O=C1c2ccccc2-c2ccccc21
9685,YLIDE,N#Cc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
9686,CARBONYL,CC(C)(C)OC(=O)NC1(C=O)COC(C)(C)OC1
9687,CARBONYL,O=Cc1cc(Br)cc(C(F)(F)F)c1
9688,CARBONYL,C[C@@]1(CCC=O)C=CC(=O)O1
9689,CARBONYL,O=CCCCc1c(O)ccc2ccccc12
9690,CARBONYL,O=Cc1ccc2cc3c(cc2n1)OC(F)(F)O3
9691,CARBONYL,CCCCCCC(=O)C=O
9692,CARBONYL,COc1ccc(C(O[C@H]2[C@H]3O[C@H]3C(=O)[C@@H]2O[Si](C)(C)C(C)(C)C)(c2ccccc2)c2ccccc2)cc1
9693,CARBONYL,O=Cc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1
9694,CARBONYL,COc1cc(C=O)ccc1OC(C)C
9695,YLIDE,FC=P(c1ccccc1)(c1ccccc1)c1ccccc1
9696,CARBONYL,COCOc1ccc(C=O)cc1OCOC
9697,CARBONYL,C=C[C@]1(C)CC[C@H](C(C)(C)C=O)O1
9698,YLIDE,COc1ccc(-c2ccc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2OC)c([N+](=O)[O-])c1
9699,CARBONYL,CC(C)(C)[Si](C)(C)OC[C@H](CC=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[Si](C)(C)C(C)(C)C)CC[C@]4(C)[C@H]3CC[C@]12C
9700,CARBONYL,CCCCC(CC)Cn1c2cc(OC)ccc2c2cc(C=O)c(OC)cc21
9701,PHOSPHINE,c1ccc(CP(Cc2ccccc2)Cc2ccccc2)cc1
9702,YLIDE,COC(=O)c1ccc(Oc2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)ccc2OC)cc1
9703,CARBONYL,COc1ccc2c(n1)C[C@@H]1[C@H](C(C)=O)[C@@H](C)[C@@H]1C2=O
9704,CARBONYL,O=Cc1cnn2c(NC3CC3)cc(-c3cccc(CO)c3)nc12
9705,CARBONYL,CC1(C)c2ccc(C=O)cc2C(C)(C)N1[O]
9706,CARBONYL,O=C[C@@H]1C[C@@H]1COCCCc1ccccc1
9707,CARBONYL,COCOc1ccc2ccccc2c1-c1c(OCOC)c(C=O)cc2ccccc12
9708,CARBONYL,CC1(C)OC[C@H](COCC[C@H]2OC(C)(C)O[C@H]2/C=C/C[C@H]2OC(C)(C)O[C@H]2C=O)O1
9709,CARBONYL,CCCCC[C@@H](C=O)O[Si](C)(C)C(C)(C)C
9710,CARBONYL,N#Cc1ccc2c(c1)CCC2=O
9711,CARBONYL,O=CCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
9712,CARBONYL,COC(=O)c1ccc(C(=O)c2cc3c(cc2C)C(C)(C)CCC3(C)C)c(F)c1F
9713,YLIDE,Brc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
9714,CARBONYL,Cc1cc(Oc2ccc(C=O)cc2)ccc1Cl
9715,CARBONYL,CC(=O)N1C(=O)C(=O)c2ccccc21
9716,CARBONYL,O=C/C=C/CCOCc1ccccc1
9717,YLIDE,C[Si](C)(C)C#CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
9718,CARBONYL,O=Cc1nc(Br)cn1CC1CC1
9719,CARBONYL,N#CCC(=O)c1ccccc1
9720,CARBONYL,COC(=O)CCCC(=O)c1ccc2ccccc2c1
9721,CARBONYL,CCOC(=O)[C@@H]1CCCC(=O)[C@H]1NC(=O)OC(C)(C)C
9722,CARBONYL,CC(=O)[C@@]12CC[C@@]3(C)CC=C(C)CC[C@]31O2
9723,CARBONYL,O=CC=Cc1ccccc1
9724,CARBONYL,C=C(C)c1c(C=O)ccn1Cc1cc(OCc2cccc(OC)c2)c(OC)cc1I
9725,CARBONYL,Cc1ccc(C(=O)C(C)(C)CCCCl)cc1
9726,CARBONYL,CC[C@@H](C)C[C@@H](C)/C=C(\C)C=O
9727,CARBONYL,CC(=O)OC/C=C(\C)C=O
9728,CARBONYL,[N-]=[N+]=Nc1cc2c(cc1C=O)OCO2
9729,YLIDE,COc1ccc(COCCCC=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
9730,CARBONYL,CC(C)Oc1ccc(OC(=O)c2ccccc2)cc1C=O
9731,YLIDE,CCCC/C=C/C=P(c1ccccc1)(c1ccccc1)c1ccccc1
9732,CARBONYL,COCc1ccc(C=O)o1
9733,CARBONYL,CCC[C@H]1CC[C@@H]2CC(=O)CC[C@H]2C1
9734,YLIDE,CC(C)(C)[Si](OCc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)s1)(c1ccccc1)c1ccccc1
9735,CARBONYL,O=Cc1nc(N2CCCC2)nn1CC(F)(F)F
9736,CARBONYL,COC(=O)[C@H](C(C)=O)[C@@H](CC=O)C(OC)OC
9737,CARBONYL,O=Cc1ccc2ccc3cccnc3c2n1
9738,CARBONYL,CC(C)=CCC[C@](C)(C=O)c1ccc2c3c(c[nH]c13)C[C@@H](CO[Si](C)(C)C(C)(C)C)NC(=O)[C@H](C(C)C)N2C
9739,CARBONYL,C[C@@H](Cl)C[C@H]1O[C@@H]1C=O
9740,CARBONYL,C[Si](C)(C)C#CC1=C(C=O)CCCC1
9741,YLIDE,C=CC=P1(C)c2ccccc2-c2ccccc21
9742,YLIDE,CCCCCCCCP(=CC(=O)OCC)(CCCCCCCC)CCCCCCCC
9743,YLIDE,C(c1ccccc1)=P(Cc1ccccc1)(c1ccccc1)c1ccccc1
9744,YLIDE,CC=P(c1ccccc1C)(c1ccccc1C)c1ccccc1C
9745,YLIDE,C/C=C/C=P(C)(c1ccccc1)c1ccccc1
9746,YLIDE,CCCCP(=CCN1C(=O)c2ccccc2C1=O)(CCCC)CCCC
9747,YLIDE,CC(C)=CC=P(CC=C(C)C)(c1ccccc1)c1ccccc1
9748,YLIDE,CC=P1(N(C)C)c2ccccc2-c2ccccc21
9749,YLIDE,C=CC=P(CC=C)(c1ccccc1)c1ccccc1
9750,YLIDE,CC=P(c1ccccc1)(c1ccccc1)C1CCCCC1
9751,YLIDE,CCCC=P(c1c(F)cccc1F)(c1c(F)cccc1F)c1c(F)cccc1F
9752,YLIDE,C=C(C=P(C)(c1ccccc1)c1ccccc1)[Si](C)(C)C
9753,YLIDE,CC=P1(CC)c2ccccc2-c2ccccc21
9754,YLIDE,CCOC(=O)C=P1(c2ccccc2)CCCC1
9755,YLIDE,C=CC=P1(c2ccccc2)c2ccccc2-c2ccccc21
9756,YLIDE,CCCC=P(c1ccccc1C)(c1ccccc1C)c1ccccc1C
9757,YLIDE,C=C(C)C=P(CCCC)(CCCC)CCCC
9758,YLIDE,CC=[P@]1(c2ccccc2)[C@@H]2CCCC[C@H]1CC2
9759,YLIDE,O=C(C=P1(c2ccccc2)c2ccccc2-c2ccccc21)c1ccccc1
